FamilySupportScore,WorkFamilyConflict,Sleep,JobStress,Role
41.4688086,23.69797999,9.711745869,22.60804904,IC Role
29.53606572,18.88371268,8.318036099,23.77452646,IC Role
32.11225081,24.88504644,3.435821474,30.07414555,IC Role
24.59522701,24.96681128,5.895597385,26.87105903,IC Role
29.08853385,20.29711201,5.773288718,34.22647287,IC Role
26.60385455,22.51137982,3.732528927,20.73768782,IC Role
29.22449946,28.35075383,7.441193922,23.06084713,IC Role
39.01973261,15.19479108,8.54284325,29.82446904,IC Role
28.76243066,14.08083841,6.579184238,27.13179402,IC Role
32.0686298,14.31416341,6.840464632,27.07299844,IC Role
28.95738279,11.75888763,7.455219107,25.2161132,IC Role
34.09130616,25.10503147,7.391899883,16.2142318,IC Role
16.00741286,15.11474186,8.010550119,22.69670733,IC Role
26.43418545,20.56718251,6.34238348,21.21169388,IC Role
30.58231776,26.67854685,7.462878985,28.85732104,IC Role
26.27656581,14.06802004,6.335926056,31.20301099,IC Role
33.84609385,22.5389933,8.40039147,33.77738881,IC Role
36.40598796,16.5707598,5.617197202,32.53197577,IC Role
29.98900714,31.73269574,10.20363522,29.59333224,IC Role
33.55398802,25.98200598,9.582068043,28.07124211,IC Role
36.78602929,22.26145323,8.179152203,23.21588663,IC Role
32.68704935,20.12458487,7.530271363,34.95799033,IC Role
29.32756499,32.48817892,6.239358737,26.2948452,IC Role
27.38152487,26.72817334,7.846667784,20.1239545,IC Role
27.65634046,11.20658447,6.902578414,31.51062253,IC Role
32.47602347,25.21685771,10.03874244,37.98937294,IC Role
35.52723757,29.50905032,8.644346515,22.09704396,IC Role
29.49362928,18.64959984,7.979629402,23.96567275,IC Role
34.15967241,30.52795017,9.415476179,22.79471147,IC Role
29.50296986,14.78986243,8.56975791,27.82102661,MANAGER
43.58767279,26.69251731,7.733621798,39.16469405,IC Role
30.99334271,27.69410955,6.33943131,31.63873644,IC Role
40.33366437,29.21807243,7.281074414,36.0870893,IC Role
36.04453467,31.84973659,6.096463242,30.10616895,IC Role
36.52640627,18.73497625,6.95721366,29.45440088,IC Role
33.43012049,31.34120513,4.935656685,24.26274784,IC Role
34.4445978,25.05472358,6.011578581,26.93779354,IC Role
15.785885,29.2551351,6.095754051,34.65142149,IC Role
34.66472234,26.47863348,8.74774221,27.46174786,IC Role
32.85384994,20.07805987,6.967811151,23.71019471,IC Role
18.27434418,27.77233308,8.350915831,20.93643019,IC Role
14.03224289,27.78381809,9.46968288,21.67480479,IC Role
29.58129578,16.13097188,8.839938671,24.90703455,IC Role
,20.86888872,7.154774799,30.19716244,IC Role
26.22808169,13.67171648,8.477571062,27.94012384,IC Role
30.12588346,13.41302298,6.421393587,26.08876008,MANAGER
31.33572841,19.50451233,5.759658337,16.929768,MANAGER
31.18751309,23.34199432,6.976281169,23.60164742,MANAGER
33.53317314,26.85419485,6.520374853,39.03518845,MANAGER
33.52835473,29.33060494,8.267260163,28.83877005,IC Role
42.1794414,21.08794658,6.147126642,11.94536485,IC Role
35.14079254,16.31790931,9.394361882,18.71659725,IC Role
35.27702362,18.08067263,8.033972564,25.965604,IC Role
,26.88757819,2.121364746,33.6529969,IC Role
24.16533998,13.67322273,7.047725999,20.13098237,IC Role
44.14399817,20.37394333,4.793191796,26.65563584,IC Role
34.38106265,21.78098137,8.557850607,13.18715649,IC Role
33.68794189,22.43914475,6.463337201,26.37312039,IC Role
28.35907315,17.83809658,7.215909638,29.60551393,IC Role
31.40803646,29.10603165,5.68064891,27.71405728,IC Role
38.39786249,19.06933403,7.255534367,25.36973433,MANAGER
16.3686091,30.8568307,8.308294149,29.62458255,MANAGER
22.44237218,23.48624155,5.502492009,30.63145971,MANAGER
22.5926495,14.65818238,6.877444982,25.26572179,MANAGER
26.42402558,23.4837476,7.073009761,25.75688902,IC Role
32.70879165,33.96258223,5.980349744,31.81321001,IC Role
29.22084604,36.30891212,6.936715329,40.90561213,IC Role
27.0821925,17.659822,9.183598814,23.15957034,IC Role
33.21702377,11.43707801,8.497403287,24.84462233,IC Role
32.31028348,16.9986413,8.888261179,27.46020814,IC Role
21.07098506,12.55064095,7.811702204,24.12451107,IC Role
42.04521533,21.36777535,9.293939249,14.9223454,IC Role
28.20493705,26.13010353,8.433215832,15.13403089,IC Role
17.77804309,13.78705381,9.267831157,24.61641893,IC Role
28.11289809,25.81074159,7.44787577,31.20062385,IC Role
26.07024899,22.86907136,9.217780693,31.42706618,IC Role
31.91886132,32.44643938,7.017190601,15.58289914,IC Role
20.79155732,11.72523069,8.126865557,34.82196395,IC Role
21.43081112,32.56636859,7.33730111,25.79125448,IC Role
26.38066674,27.41131004,7.564079806,28.11241844,IC Role
32.72820903,21.75428855,6.464546298,25.22498664,IC Role
35.87869286,16.10261323,7.833388992,24.93219287,IC Role
29.48663262,17.15570029,9.46322244,18.05817905,IC Role
24.97736522,14.66933335,8.422681177,21.20386612,IC Role
34.37678841,25.30935062,7.859284897,26.35701401,IC Role
24.17147587,23.58890806,6.409590266,27.46692212,IC Role
32.56718997,16.67495146,7.07351557,22.20222107,IC Role
27.27054112,14.68835679,7.328328054,19.69403048,IC Role
26.82544315,15.67476543,8.599774226,32.65731228,IC Role
31.1312731,29.44182958,8.460162087,42.76694386,MANAGER
29.0366164,19.33891316,6.716343809,23.46927635,MANAGER
29.47544748,38.91148545,5.471638961,38.96406139,MANAGER
18.29632223,38.6933232,7.501029522,28.71171793,MANAGER
22.62391236,20.97558431,7.824319422,35.43750988,MANAGER
25.78095972,24.68546561,8.879526168,32.33459281,MANAGER
35.83760243,20.15677772,9.325526547,26.42984107,MANAGER
34.16240692,31.48945179,8.145851489,18.88752931,MANAGER
27.25084373,23.26803093,6.757722658,23.17345448,IC Role
26.84330792,29.18452794,7.607856903,21.18368084,IC Role
28.09945516,30.8740296,6.640538698,31.42903431,IC Role
24.01673703,12.42548361,8.742747131,25.03733197,IC Role
37.60061858,19.03261635,5.77721595,23.18791352,IC Role
43.24090797,12.14176703,6.97909198,22.73011496,IC Role
28.70021236,11.77076374,7.792043394,26.26867403,IC Role
25.37552388,33.48537326,7.58040362,31.30457455,IC Role
39.20045007,20.73927209,5.646420913,16.49851094,IC Role
34.0637304,15.3588477,10.49832567,22.83320709,IC Role
30.71808964,28.29636011,6.165725967,31.54301354,IC Role
37.59012989,35.38300592,6.947088087,34.38178868,IC Role
33.52261304,25.81518557,7.188256129,24.30845766,IC Role
24.12536581,25.41259028,8.385189645,38.06663891,IC Role
28.74238329,24.7171431,7.124620066,27.47747172,MANAGER
22.94914096,18.29831977,7.788291841,26.73177363,MANAGER
28.22964197,22.19657961,8.823227551,21.24101274,MANAGER
41.39310845,20.10524737,5.000151104,31.56843675,MANAGER
25.30927876,26.37454508,8.699444246,14.81562538,IC Role
21.05715701,24.53355646,7.938118559,27.61050892,IC Role
27.99793427,24.78845444,5.934551381,31.64137958,IC Role
33.32513759,27.94275724,10.32806148,29.76455873,IC Role
37.25491177,24.7646066,8.033738122,28.4374679,IC Role
35.3623469,16.98437814,7.115750818,26.4592749,IC Role
28.52253885,40.99757187,6.205076023,25.28612952,IC Role
25.88362506,31.03373324,6.005584297,16.45363047,IC Role
27.05966363,26.24138532,6.760234381,28.63125982,IC Role
35.89989379,30.80986987,5.417819163,20.99713435,IC Role
20.33869497,27.04718159,7.324680816,23.13632843,IC Role
18.29601295,23.09176109,5.013149329,35.07526633,IC Role
18.9262337,30.11812852,5.909905881,29.00867619,IC Role
28.43702465,22.14486614,7.176613332,27.57628859,IC Role
,22.78654522,6.197049135,29.62537618,IC Role
15.90025917,18.32052698,8.142644369,18.58459088,IC Role
16.29069066,31.01145835,8.833195664,40.83568608,IC Role
29.78495089,18.79634313,8.414898758,29.00503922,IC Role
21.99315774,19.86184133,7.198143558,19.56049343,IC Role
18.5004139,21.29348772,8.038624706,32.04134072,IC Role
13.38039413,28.28282946,7.99738975,25.62158704,IC Role
22.48189273,25.39832918,6.431445281,32.03776825,IC Role
24.35195089,27.91350855,6.414852773,35.73930331,IC Role
22.78085258,35.5250811,5.770419326,31.09928667,IC Role
35.436363,28.11617413,7.214140951,36.12070998,IC Role
32.71813857,34.4359778,5.123153052,34.22438887,IC Role
28.8239648,20.20426156,6.502885105,31.06540095,IC Role
27.20827636,18.22807049,5.62590769,42.38040791,IC Role
37.76673942,18.03707414,6.574768955,26.08248055,IC Role
22.88075414,19.8733211,6.573971674,29.40979995,IC Role
23.58543865,22.52568116,7.298843907,30.48294503,MANAGER
25.70930219,31.57079651,7.577175173,31.39987153,MANAGER
27.13874511,27.92822797,7.984942497,30.57516896,MANAGER
27.91674629,28.175239,7.160908785,32.73673614,MANAGER
21.3671535,17.41843647,9.574957761,34.61664093,IC Role
36.38712974,28.39542846,6.80995883,27.47695013,IC Role
33.17932531,17.25546247,7.446042348,26.6179091,IC Role
21.32157956,25.13831814,8.301962635,22.97506814,IC Role
34.13788302,24.58370122,5.735233756,19.11993283,IC Role
28.7498188,21.021892,8.578588171,24.49957335,IC Role
24.80356564,42.17804506,6.815464754,29.49031707,IC Role
28.09989698,29.59751824,4.858646241,33.38121076,IC Role
32.56563879,31.37129866,6.393025496,33.48123913,IC Role
23.59213924,26.6022189,4.984780146,24.28501476,IC Role
35.33739059,33.61158256,8.375395663,34.69091823,MANAGER
35.47186288,27.74177077,7.501736142,28.15763171,MANAGER
33.79696541,27.04255006,5.334011481,22.87528015,MANAGER
31.2858327,30.24882921,7.910121715,27.47734764,MANAGER
24.75043497,26.92517043,8.489328366,25.97847388,IC Role
23.12821091,26.0119915,8.796554601,26.38908629,IC Role
24.640229,31.23162335,7.533574142,20.85792711,IC Role
25.48592361,23.94785809,7.448469913,21.965086,IC Role
34.79177152,26.62615831,3.801467156,31.21221034,IC Role
22.95919409,34.26192664,5.570820426,22.51346732,IC Role
28.84436181,29.84943305,8.7374957,32.01664379,IC Role
30.74172675,29.72734075,7.491991184,42.31839109,IC Role
28.1581527,32.11015287,8.100601731,25.40653918,IC Role
21.02482577,19.12905169,6.489986892,29.89791721,IC Role
27.30074525,11.76201527,6.493159608,28.74130408,IC Role
30.46106369,27.77518173,5.929468048,29.16963258,IC Role
32.93072387,15.13448467,6.744849299,14.79430197,IC Role
34.29337042,14.92600835,8.003069219,20.62718679,IC Role
30.58220965,8.845811187,7.030293244,31.40468129,IC Role
35.58170496,22.74799652,8.848615416,24.69942952,IC Role
36.36745315,19.66585689,7.112109289,20.16801504,IC Role
37.18830247,37.88131299,7.873088152,35.20592953,IC Role
16.32250477,28.17772764,5.862220516,29.27542687,IC Role
21.41570777,33.99752606,6.81360492,28.44832358,IC Role
26.4268689,23.3198736,9.115333504,22.00554172,IC Role
29.59891864,24.84356514,7.141115527,26.88822813,IC Role
28.46898271,28.68854832,7.042281901,18.9836866,IC Role
37.35396713,29.16654566,9.719904285,34.67663012,IC Role
38.87610807,28.43902965,7.232654485,16.92053365,IC Role
36.2785788,37.23207586,8.337078037,15.28947819,IC Role
26.72597362,16.32967389,5.942441284,34.31494883,IC Role
28.75081182,28.77209836,7.726835232,23.74969223,IC Role
30.71009839,28.12055669,7.286950355,21.78154585,IC Role
33.21915356,27.48677036,11.2967142,24.19121857,IC Role
33.40281577,36.04389153,8.007906618,28.76728345,IC Role
28.35563724,21.32741813,6.429394766,29.90124538,IC Role
30.64632603,21.95467417,8.518275637,19.76749663,IC Role
25.10923634,21.01987955,5.819802193,26.8685763,IC Role
33.43910837,23.27231611,7.822858953,25.91380962,IC Role
33.47961397,23.9362243,9.368698775,25.28818148,MANAGER
28.77290237,21.86658814,7.119725527,23.26307054,MANAGER
35.88170974,36.53286932,7.030239668,27.78799331,MANAGER
32.90971207,26.97962497,8.075896206,28.43418246,MANAGER
24.3152643,30.01015538,10.33475249,30.10449692,IC Role
44.76537723,28.57054459,9.719812168,27.32948531,IC Role
32.14447488,25.86860769,6.571930507,42.91144643,IC Role
31.74304669,20.301195,6.116559272,31.83384656,IC Role
32.32586428,17.622258,7.431997329,26.64596061,IC Role
37.03521205,20.06643019,7.024798815,25.22916555,IC Role
32.04223572,23.4293124,5.219149468,34.6139479,MANAGER
33.25902747,19.60730735,7.380265031,32.90657862,MANAGER
36.81057205,20.71044179,5.603762565,29.37506587,MANAGER
40.06632866,34.32130303,6.496895814,24.10766389,MANAGER
34.45188026,16.79634296,7.781923873,25.81926228,MANAGER
31.56293266,25.79784602,4.69662066,18.63250105,IC Role
21.39493241,31.76923208,6.553104561,24.01689393,IC Role
31.06264196,16.28911855,9.587701138,30.58008443,IC Role
26.46850763,32.70704176,8.687420285,5.889456333,IC Role
20.5185591,23.33634149,9.603997595,21.5548299,IC Role
31.69265633,18.76085696,7.26897521,24.37904954,IC Role
22.30186794,24.95190384,6.850854572,23.87360379,IC Role
36.10296871,17.5471758,7.073286273,18.50937066,IC Role
33.32024156,25.40947411,9.109944287,19.13650968,IC Role
26.68206168,22.77844987,8.852926479,25.23577918,IC Role
24.36197857,26.41642726,7.131965886,31.12170455,MANAGER
33.30984319,29.86117165,5.067043499,37.58032377,MANAGER
32.82326026,33.69540611,7.427849463,32.87445452,MANAGER
27.8235959,35.11041206,6.739222492,21.34695006,IC Role
30.51709925,26.77761895,4.825857039,22.04492739,IC Role
26.99878972,32.70984912,4.745029653,31.50390014,IC Role
31.25811201,32.44196108,4.858268959,10.09647198,IC Role
31.27524109,30.46320774,7.836533803,23.12134734,IC Role
30.17206668,27.83863934,6.918568314,25.40588566,IC Role
34.30611563,28.69395689,7.670969616,31.55803659,IC Role
32.84230593,27.17086924,6.462733097,38.4763511,IC Role
29.90851796,29.2225503,5.004821481,24.77567611,IC Role
31.87167933,28.74221966,5.086291057,29.78262865,IC Role
29.04952937,27.53130309,3.551119665,37.41366249,IC Role
29.92181657,27.20366037,5.881900844,18.9392476,IC Role
18.38626294,27.65810103,7.141543688,31.37901537,IC Role
15.00180668,29.42747915,6.773661067,25.66191428,IC Role
20.15238068,34.20399004,9.064827972,37.97080751,IC Role
23.49184584,28.80266561,8.184662428,28.00474316,IC Role
32.23301961,22.48999768,6.656450659,23.09307307,IC Role
30.5312808,23.03800042,8.869164326,27.07290844,IC Role
41.38476064,18.66474765,7.624259926,29.74159933,IC Role
27.33594309,19.00121338,8.824797616,23.17923859,IC Role
36.92372483,29.58112727,8.155643835,24.05937112,IC Role
16.98930465,31.92070063,7.741964193,22.71497343,IC Role
18.00361574,32.95816779,7.802496387,21.11434485,IC Role
23.46128939,25.72268259,5.452697214,28.31340254,IC Role
23.99549976,31.61031054,7.950287325,29.99237473,IC Role
29.12199449,29.21290258,7.654510695,23.65307233,IC Role
31.8616642,37.37187647,8.017854756,27.83498587,IC Role
18.96298865,26.09640646,8.011619203,35.20596479,IC Role
29.14860538,22.31930725,7.417568656,25.66452904,IC Role
22.68267766,24.05688404,6.085929255,18.95038128,IC Role
31.34598494,24.85411046,7.445933998,26.1269499,IC Role
28.96430174,30.91104776,5.28701336,28.66156577,IC Role
31.72764427,20.71592403,6.088507802,19.6951557,IC Role
28.23822006,33.8307048,7.852915691,31.95319077,IC Role
32.3625626,23.57408399,5.742742347,26.9558456,IC Role
26.68411019,21.55842014,4.82410231,20.30940144,IC Role
26.37294842,24.54342474,6.381561124,35.86895447,IC Role
29.74803384,36.27711026,5.767502826,32.05987158,IC Role
27.6260109,31.23881517,6.664137767,32.25838514,IC Role
26.18102223,17.1862421,8.854402584,36.49101648,IC Role
32.76251222,31.48632078,7.512061578,27.84715045,IC Role
34.00942409,23.89373104,8.824694723,21.1505244,IC Role
31.36685144,15.70436451,8.483590963,24.96574253,IC Role
36.86000616,18.31821553,7.937349856,26.15779465,IC Role
28.80068023,17.83659404,8.170817371,22.88745805,IC Role
23.69754699,17.52934808,7.628762305,20.73672197,IC Role
21.37709097,32.69033582,8.935485801,33.21344034,IC Role
25.79088421,22.48014864,4.975626063,35.65038757,IC Role
12.39756247,33.92880995,3.976953409,24.27405161,IC Role
24.30288156,32.05214929,7.963259253,28.72919185,IC Role
24.41436001,39.42837214,7.105106092,16.95863961,IC Role
30.98315273,24.37631725,5.745680066,30.74377142,IC Role
29.14947434,29.46940277,6.636796563,27.50966188,IC Role
25.09905755,34.06281128,6.901765965,33.74546383,IC Role
27.24109118,15.1794447,8.406550493,34.84081978,IC Role
21.25489268,32.48722651,6.20958844,32.53920998,MANAGER
29.59730671,25.30000552,6.903992219,36.21544859,MANAGER
27.80645764,15.75442405,7.044851804,37.1932442,MANAGER
27.54056667,32.73433711,7.041717809,24.59135153,IC Role
30.01958471,23.70995638,8.212032375,32.67019612,IC Role
39.04840804,34.18999687,7.265756862,27.40288905,IC Role
33.79127035,22.27186069,8.64646794,17.72458036,IC Role
27.48199971,18.08936421,7.234582136,25.00033674,IC Role
27.26423612,9.539895676,5.59352392,25.42268733,IC Role
37.48683097,17.83627384,8.626020423,24.63324677,IC Role
26.41138782,27.81592877,7.853934841,31.92025062,IC Role
41.66542544,28.87215061,6.630907503,27.06531151,MANAGER
33.05536867,23.96986494,5.975567761,30.29957401,MANAGER
41.15863262,20.29106461,5.952281964,32.5254246,MANAGER
29.80249513,21.40258433,3.289201464,33.07103406,MANAGER
33.86927232,33.10810956,7.372890492,32.72389325,IC Role
31.35865346,35.22446793,5.183566487,34.31631903,IC Role
33.76171713,29.13631419,6.040397585,37.50386935,IC Role
26.9136143,40.49694697,2.700374549,28.76576507,IC Role
24.64341407,25.75330832,6.257121348,37.66051113,IC Role
21.27148059,29.96174633,5.98814917,28.37535254,IC Role
18.65332449,27.18212123,6.085082602,21.96103808,IC Role
31.64823192,31.95629854,7.917750773,30.78655627,IC Role
34.47048026,31.64098381,7.428796633,24.80380193,IC Role
26.23926445,18.18207912,7.127516118,24.2191062,IC Role
40.33637262,25.09070856,7.566598957,33.19577319,IC Role
29.66654719,25.93776736,7.640688691,25.91132872,IC Role
30.66221465,37.29818939,8.110984573,31.97190832,IC Role
29.73379203,34.35168438,10.27572797,24.4673852,IC Role
34.60555682,28.90257547,7.244735971,29.13867181,IC Role
25.61466395,19.30326408,8.572398376,27.58273229,IC Role
38.10642612,33.68670359,6.431383722,29.64012302,IC Role
31.715841,30.67407355,7.407034224,21.52805154,IC Role
31.63372724,20.7351389,6.71456162,34.0436584,IC Role
34.43852981,30.29920714,7.296714669,26.55769145,IC Role
20.22396617,20.36730364,6.903804785,37.34285041,MANAGER
21.95993529,25.8988297,5.804119532,20.86229601,MANAGER
30.77351692,27.69413777,7.420298334,31.82919722,MANAGER
32.4975792,24.78538841,6.51866095,34.42523492,MANAGER
35.65085036,36.20356746,6.962424496,37.77694586,IC Role
35.87352914,16.87585601,7.876919595,29.25395804,IC Role
33.88300696,16.40174368,8.391491739,23.4985999,IC Role
35.89931552,18.03217337,7.292558985,30.76517209,IC Role
32.60248103,21.35954001,8.163131255,25.04730847,IC Role
34.1645007,12.74589249,6.238825575,26.34159034,IC Role
27.54082447,23.08173257,7.629881495,23.23102558,IC Role
29.38430723,20.03272309,7.035783078,24.14067284,IC Role
26.45289965,30.99958879,7.027145441,35.39578346,IC Role
24.94622253,32.82356832,8.011900727,34.28670094,IC Role
33.30416112,24.94315159,6.17933571,38.85099747,IC Role
24.16738006,30.38796671,3.786796242,43.26386164,IC Role
9.066300373,27.40831998,5.769288015,37.48494016,IC Role
30.49567432,22.93322055,5.042114935,33.44120608,IC Role
28.25334986,28.23835744,6.739688082,33.91632333,IC Role
33.80897157,17.77553706,10.60276479,25.96204876,MANAGER
29.65447412,21.98857755,7.358091067,24.24201012,MANAGER
28.93424692,21.61351406,8.571020929,27.53908171,MANAGER
30.72751631,34.43196906,8.958715957,33.57973678,IC Role
21.09211102,29.5480521,10.28662557,32.61262341,IC Role
18.1545377,19.59589811,7.154736524,32.7591265,IC Role
,26.49035844,6.855974571,32.02195199,IC Role
23.40415268,25.63858995,8.151447488,26.34516984,IC Role
29.22785971,22.25833925,6.531893623,25.82023517,IC Role
35.13631763,17.82277843,6.889377306,25.01201749,IC Role
29.01136274,16.63026329,9.698477234,25.47640136,IC Role
33.58597614,16.12807741,8.763487655,22.24285375,IC Role
21.23674019,25.0825297,5.354789167,24.4907231,IC Role
21.2403479,28.91791681,7.989303064,25.21035404,IC Role
27.61730377,24.51667503,7.165871776,29.42830174,IC Role
22.20183647,31.22697725,5.752453955,26.23095035,IC Role
21.60348363,32.76815735,7.741890912,25.89019491,IC Role
25.59904028,21.38758531,8.764591525,23.43185653,IC Role
23.79649832,26.43942295,7.71222464,31.65329531,IC Role
37.21883241,21.6227466,6.216687072,31.8530521,IC Role
30.90806629,27.44807815,7.040096424,16.53837016,IC Role
33.55818871,27.82607419,6.233174847,26.42068005,IC Role
39.64330289,22.00413165,6.823060693,27.50578064,MANAGER
32.46475429,22.24902474,7.42632412,31.57225567,IC Role
,16.55647619,9.320730268,35.34040466,IC Role
26.79204973,12.45334464,8.198486693,22.4875064,IC Role
34.46943054,20.54343255,8.193484529,24.24384392,IC Role
32.45396683,29.92640717,6.012123484,21.02911577,IC Role
24.64004423,27.29322569,6.680022929,25.72503411,IC Role
32.7301207,22.04598236,6.760078136,18.004186,IC Role
30.55262976,25.94581968,6.266606649,29.52723722,IC Role
30.05245666,29.88352739,5.544654865,20.95072867,IC Role
41.9854515,39.84711268,6.875375707,26.25181988,IC Role
25.50747496,30.3021513,7.630125631,27.39770559,IC Role
21.04839402,40.22350833,7.705411018,28.89963285,IC Role
16.95382788,27.81200568,11.35805858,24.93017965,IC Role
20.85674014,24.55222658,7.596782884,21.15015163,IC Role
30.89831392,25.86812993,6.549293313,19.72367973,IC Role
19.73343868,30.01816165,7.901035219,23.30232115,IC Role
30.31567308,28.37357589,6.591581012,24.7184481,IC Role
31.70686893,34.1399788,0.611182311,36.39802111,MANAGER
26.33472192,40.74506205,4.469009668,28.36845867,MANAGER
36.49105028,34.72734159,3.257015755,35.18157655,MANAGER
34.19356459,24.25100305,6.81991058,25.33759649,MANAGER
21.28120318,31.33876234,8.64876806,20.97948436,IC Role
27.75035116,16.63293967,7.910678518,33.25774391,IC Role
31.03495259,30.0486073,9.305837397,31.87552327,IC Role
21.3862547,37.14358044,6.634569618,34.54508943,IC Role
30.49549614,28.53718295,7.692401113,35.17775297,IC Role
26.40117256,32.06022056,7.454952837,27.82539153,IC Role
26.76111511,26.26660892,7.345707401,46.43997606,MANAGER
28.05000595,32.88943172,6.61375531,18.23017438,IC Role
37.50913483,25.25517903,8.190714584,28.94097376,IC Role
26.74652552,19.2336026,8.347316129,20.84325731,IC Role
41.09447726,20.25635441,8.254731615,18.833323,IC Role
32.57845652,34.50115141,5.621734489,30.34978735,IC Role
22.11954586,22.04456486,6.937754662,36.98294368,IC Role
32.11971406,28.74954992,4.778115557,34.49545693,IC Role
,27.53199686,8.232420968,17.46551359,IC Role
37.63808788,26.88172415,6.667457008,31.99363775,IC Role
23.17034818,22.29188168,6.809634368,30.17183596,IC Role
21.94215337,33.49404457,7.957581146,25.89972158,IC Role
32.37828354,18.9800955,6.675254344,34.10820297,IC Role
20.74804461,30.67824837,7.802198043,37.53680207,IC Role
9.387698955,38.7091408,7.63205443,17.03012745,IC Role
28.70818717,31.17279193,8.811368192,28.70888966,IC Role
26.2026965,21.30235058,7.616937345,30.37646396,IC Role
16.51281775,32.04545608,8.614895681,36.42772047,IC Role
29.71563443,18.20593078,7.81226505,37.15142087,IC Role
27.78072177,30.37723929,8.004369924,37.7536563,IC Role
31.67839357,31.38134959,9.842995651,31.3875974,IC Role
34.39525909,27.46532047,7.728040341,32.72762584,IC Role
31.55247228,28.96342017,6.062015539,25.68228656,IC Role
48.13766979,37.39506503,6.459704367,39.94257117,IC Role
42.33564181,21.26953528,7.507646123,26.46207564,IC Role
28.92247862,36.58352823,9.932899355,33.39922088,IC Role
29.74648285,34.86182465,8.457468758,31.14026563,IC Role
32.57741248,27.77424316,8.791928915,31.05124291,IC Role
40.17629948,18.31585735,8.821676728,23.65941156,IC Role
22.66790938,30.06335374,5.535708958,25.64591896,IC Role
29.799621,30.9588043,5.732768946,26.74003205,IC Role
29.44807191,26.41989638,8.129973357,31.96220799,IC Role
32.05709156,22.15450721,6.766960371,26.88179436,IC Role
40.05826901,27.96999168,7.415490659,33.5994794,MANAGER
30.86202876,26.86876648,7.505569621,42.25380597,MANAGER
27.64568222,32.41860229,5.141340791,29.80461915,MANAGER
25.49601602,21.91462952,6.342684001,32.35723603,MANAGER
23.56899936,32.27669959,6.751471768,26.66263804,IC Role
36.79226437,27.25744304,5.621754312,25.81834662,IC Role
31.12933872,32.6822643,5.426381164,30.96262344,IC Role
33.07758161,32.46833803,6.845611333,35.71621011,IC Role
29.15699318,26.79992673,8.921559376,28.06083905,IC Role
25.49192408,39.48569102,8.569161336,14.38055375,IC Role
15.03293355,37.35875222,8.94149903,19.08536062,IC Role
33.42964025,35.90273967,6.947885656,19.06668305,IC Role
34.55004632,38.54130573,8.63100051,21.88920219,IC Role
24.23262282,27.81410344,7.902226834,22.97962144,IC Role
24.89059712,30.01466634,6.333534849,28.97701097,IC Role
23.50484295,30.3711745,7.168574754,20.51659347,IC Role
37.47579823,30.08935287,9.694173491,32.41867231,IC Role
32.45889503,23.23959656,8.116197343,30.49034344,IC Role
30.26175498,28.9436775,8.673848498,17.18316377,IC Role
35.28618884,31.69217778,10.89240983,32.90710141,IC Role
28.11798743,25.57885064,7.454144228,33.01623304,IC Role
15.45082461,25.27723678,7.470076521,28.01374764,IC Role
30.65901651,27.60746549,7.289958641,29.32405839,IC Role
41.05350357,24.14114706,7.297737949,28.06518358,IC Role
11.47829801,14.89754805,9.046981671,32.50994153,MANAGER
26.24401691,29.39312548,7.906031276,39.40622264,MANAGER
24.3381935,31.78325518,9.372851497,35.62852236,MANAGER
24.57747725,23.32173748,7.296051578,24.19765468,MANAGER
32.18559205,20.59124494,8.366840449,29.15678151,MANAGER
32.22166488,28.06529943,6.80686261,39.64041138,MANAGER
31.05929037,34.35566034,5.594340283,22.97430152,MANAGER
32.04281592,23.31178738,7.812443712,31.14546391,MANAGER
27.28666357,27.74819142,4.978217948,33.10585474,MANAGER
24.67594369,20.30039651,6.26531119,21.65336612,IC Role
16.69761067,30.15160941,8.184605543,26.17160281,IC Role
27.83605576,16.30122544,8.382877217,26.42281057,IC Role
30.44284673,24.5334183,6.259320124,28.05486549,IC Role
25.1246074,30.72653329,4.313713533,25.77605176,IC Role
26.65372391,16.85679531,7.227179196,26.03807317,IC Role
24.65190942,40.60964068,5.195834195,40.47975078,IC Role
40.99692595,35.92573716,6.358362305,27.51630379,IC Role
29.13780928,32.94999294,7.439554715,34.59802833,IC Role
37.53747241,29.0556102,7.352135412,28.9910975,IC Role
36.19150106,30.23559749,4.78719963,27.95326842,IC Role
34.26270851,19.97258324,8.34997914,36.52561515,IC Role
33.1215393,19.34937018,8.083151235,32.33758523,IC Role
31.6787419,21.88138328,8.585056385,22.31089489,IC Role
26.53462773,26.07759796,7.183249374,31.16902322,IC Role
34.72358513,31.09972598,6.890550697,29.94913702,MANAGER
36.29948338,27.19995268,6.438464131,22.3050898,MANAGER
35.70436465,26.52060707,9.075748197,30.88076961,MANAGER
33.04043546,22.5389297,8.451418401,31.82929093,MANAGER
29.4966095,29.4873291,5.25434305,27.23902666,IC Role
25.39772504,22.51594947,6.8232811,27.96414496,IC Role
25.88967054,29.19907752,6.266024189,24.36700642,IC Role
33.15756745,31.84821676,4.906206597,28.93236667,IC Role
17.31968741,31.69337773,9.294641265,25.70459285,IC Role
20.26369981,30.54394229,8.582765834,33.55801973,IC Role
21.96743997,24.77297316,6.924823769,30.58947953,IC Role
37.05077441,33.88867769,9.053176898,28.05054044,IC Role
34.49042873,33.3053071,7.50194232,35.39429836,IC Role
29.22594762,25.64650542,6.742337958,30.52063214,IC Role
